"biodiv_intact:1","crop_cover:1","crop_expansion:1","evi_dissimilarity:1","forest_cover:1","forest_loss:1","precip_change:1","protected_areas:1","social_vulnerability:1","tmean_change:1","urban_cover:1","health_travel_log:1","type","id","Disease"
-0.0953319023269928,-0.108499836342556,0.0513932803906243,0.809667666154673,1.06813492310626,0.0229711963662251,-0.383867661766978,0.0519473096104217,-0.195712682788061,-0.310874015363203,0.140763735647545,-0.645075438130466,"Majority rule",214683,"Mayaro virus disease"
-0.275350179391128,0.306909839997176,-0.312673529352867,0.948004891448433,0.923065139906658,0.0270063875063544,-0.108453160493449,-0.159523304913046,-0.239694423684049,0.00827074465108624,0.280735311348916,-0.282869990839192,"Majority rule",214683,"Mayaro virus disease"
-0.43977162340756,-0.0138995460137014,-0.0569103531179247,0.905358954428846,1.08141104374195,0.448182289352154,-0.120169676154289,-0.115763371175046,-0.352285167236163,-0.640448158875219,0.397026634306556,-0.551326041093219,"Majority rule",214683,"Mayaro virus disease"
-0.094398161105987,0.338077556851222,0.317791754545046,0.91139578083562,1.02546124847137,0.255804025071432,-0.27930777635085,-0.0814706169635914,-0.236151147081937,-0.268666120440392,0.561602617587838,-0.391447328037988,"Majority rule",214683,"Mayaro virus disease"
0.0640908426766534,-0.120321797145019,-0.0523753143279302,0.761347014323247,0.729306912317876,0.159639318668344,-0.0294443742210704,-0.381153505025003,-0.399363978782963,-0.494298136060413,0.113625618430489,-0.423919026238891,"Majority rule",214683,"Mayaro virus disease"
-0.397588358207322,-0.0239616049610677,0.131168614567559,0.981200721352467,1.22046203463173,0.101170270844132,-0.329563671022446,-0.401611175427652,-0.258184891109176,-0.941264035500589,0.352207681341864,-0.765697866450336,"Majority rule",214683,"Mayaro virus disease"
-0.177163007061226,-0.175828143417967,0.115660648825952,0.827941547715249,0.800667659870058,0.232356208669296,-0.156460800193255,-0.0069333176092306,-0.573673927308255,-0.275976442469512,0.352288596423031,-0.566345297976835,"Majority rule",214683,"Mayaro virus disease"
-0.0717104167553546,0.136640293488339,0.0600052291254386,0.783781070645968,0.565081085108415,0.334765659927942,-0.391462870941282,-0.337822201401336,-0.632065907000177,-0.680872578511758,0.227006071384245,-0.0373955848350402,"Majority rule",214683,"Mayaro virus disease"
-0.398371045996081,0.152187384240641,-0.0567028250358862,0.934228514971169,0.830194122956325,0.575012011413431,-0.378230723578451,-0.257774710095724,-0.192537030041612,-0.375036122482937,0.204733920623987,-0.357612298004795,"Majority rule",214683,"Mayaro virus disease"
-0.210670794773739,-0.0864159336564116,0.0104928192298191,0.620953220514674,1.03641134660312,0.123678108746272,-0.210243258325839,-0.117054195982031,-0.111241181009226,-0.929007665655222,0.426921234597388,-0.800288109609915,"Majority rule",214683,"Mayaro virus disease"
-0.00704904040950455,0.121367443099561,-0.0120257729909336,0.87397713593175,1.1641883804945,0.20342656568507,-0.129019900904001,-0.215903423231607,-0.0927588948247671,-0.764009237408656,0.472706836343956,-0.486463091943792,"Majority rule",214683,"Mayaro virus disease"
-0.278643325420767,0.357535350594493,0.0788236912878267,0.831720797810565,1.06384603966456,0.401283769103584,-0.23635401074036,-0.111642849988448,-0.101984652010398,0.093340424404337,0.367885288744529,-0.603009794786684,"Majority rule",214683,"Mayaro virus disease"
-0.117499942376786,0.0381581553880582,0.0858414389513947,1.00065982733434,1.0016925495893,0.234091160049094,0.000241315173039464,-0.265638224772392,-0.681204604814875,-0.361061414722886,0.00631868826209464,-0.469800862532421,"Majority rule",214683,"Mayaro virus disease"
-0.439337207724137,0.417534769622215,-0.109589592845054,0.807580955006094,1.08931497452741,0.0529519696092624,-0.28708134860011,-0.00736653248084904,-0.0246340242887747,-0.504968225040684,0.202215096693002,-0.798591249320682,"Majority rule",214683,"Mayaro virus disease"
-0.366240321189218,-0.0369640310553555,0.179779073696629,0.650086548465001,0.973417062019832,0.179438917520397,-0.0486245888785828,0.0173963201724354,0.0111997153487175,-0.824389946134182,0.217941302531266,-0.785193037207543,"Majority rule",214683,"Mayaro virus disease"
-0.260641413150101,0.0902867144639298,0.146757523015775,0.981991470064905,1.03777925515539,0.0581499288689774,-0.0108902549020468,-0.553999888565042,-0.157174180854496,0.0442409108671034,0.317865030525684,-0.420490718487659,"Majority rule",214683,"Mayaro virus disease"
0.152479610396352,-0.0389731523302981,-0.0408848032748925,0.973384499102318,1.01691940384206,0.100032197507832,-0.446429012116013,-0.454583574706973,-0.537273450858999,-0.244013129918398,0.279107921591252,-0.626169067717153,"Majority rule",214683,"Mayaro virus disease"
-0.333621317913262,0.402814717935795,-0.0946127369873487,0.643043076963317,1.39814247115332,0.169784788967651,-0.111350525484995,-0.245658512365017,-0.208071260581158,-0.284782022722748,0.592551565075325,-0.587165203395704,"Majority rule",214683,"Mayaro virus disease"
-0.210424349603177,0.47562932471703,0.00961547491863311,0.806433868782563,0.670854201061982,0.362002553078114,-0.23223186147084,-0.38255015883602,0.0564719932752935,-0.430624492645536,0.30787072345876,-0.438334297670471,"Majority rule",214683,"Mayaro virus disease"
-0.296486058088123,0.488348559161708,-0.0273722752376795,0.639750650617717,1.19339422607832,0.277467583973368,0.0900126829513478,0.0305158906666277,-0.542287431118009,0.252627099926779,0.337425542662526,-0.517216143504098,"Majority rule",214683,"Mayaro virus disease"
-0.279498402446108,0.305659901608554,-0.0250523403682598,0.808510324254945,1.22887470656234,0.34749919323555,-0.272222250703367,-0.260962057210567,-0.794302674263909,0.284449475975979,0.266694406440113,-0.442818071086507,"Majority rule",214683,"Mayaro virus disease"
-0.363316078107244,-0.0988509171344834,0.0336988680119182,0.966499541297654,1.10011782338207,0.235022850730179,-0.351303399804146,-0.0628543675112156,-0.351581629472197,0.526864062663958,0.285008079304711,-0.811071758407133,"Majority rule",214683,"Mayaro virus disease"
0.140833356216403,0.0968237055925555,-0.0274218912406389,1.19313894937153,1.10700226056412,0.380766057400608,-0.483259010540624,-0.336599311187507,-0.273327731709981,0.361091354867828,0.0849604054182119,-0.710169036492079,"Majority rule",214683,"Mayaro virus disease"
-0.219629370716104,0.378153601025623,0.0530264946470509,0.579872672051039,1.44238932846868,0.157528143007265,-0.166745876837747,-0.295850037622044,-0.150437592988672,-0.191354484555927,0.526251793709444,-0.703919168274262,"Majority rule",214683,"Mayaro virus disease"
-0.557510551628198,-0.160715549680363,0.145511523693296,0.842430381203996,1.13527635628466,0.127224115582127,-0.492756645458895,-0.175402642905042,-0.582556524848113,-0.490937728107836,0.125634235205705,-0.644598739309696,"Majority rule",214683,"Mayaro virus disease"
-0.421267511394097,-0.0609894121972782,0.0902405164840473,0.829151174973046,1.23154065327848,0.344537557035673,-0.425003730988143,-0.206585615112423,-0.386102991938191,0.0347084949918851,0.298843398098218,-0.675234922795207,"Majority rule",214683,"Mayaro virus disease"
-0.367801717492739,0.11154442988345,-0.0942984396484756,0.97079791767659,0.813816124100718,0.47046098689058,-0.359929974220262,-0.231476303032175,-0.416953355743258,0.171967858922285,0.299379482416965,-0.184063568757942,"Majority rule",214683,"Mayaro virus disease"
-0.235008184826362,0.603956751218669,-0.407658809981972,0.64044683378436,1.07362946750901,0.0598922307366222,-0.483164524582502,-0.495017633132309,-0.158445998127175,-0.252195826668538,0.176470353680096,-0.708945802888933,"Majority rule",214683,"Mayaro virus disease"
-0.218979427354715,0.285343135531805,0.018656662694006,0.669916715002035,1.02917379542867,0.208199960797357,0.14664225440424,-0.241816547327014,-0.110796438545151,-0.164886084184117,0.521079628695477,-0.567887780188786,"Majority rule",214683,"Mayaro virus disease"
0.028286079147867,0.170822273757304,-0.0975347110409939,1.09029930064307,1.44482828386792,0.1753949875273,-0.233179528726584,-0.252549698679938,-0.214934732286602,-0.328920735236942,0.280149467049909,-0.553675060160249,"Majority rule",214683,"Mayaro virus disease"
-0.0533309855748177,0.524035256803991,-0.05176019495461,0.728821701049937,1.09370713543091,0.00639565546998905,-0.331740235884694,-0.157119848168475,-0.25739965984635,-0.945524640320164,0.382725100544812,-0.981377331546376,"Majority rule",214683,"Mayaro virus disease"
-0.259362532592378,0.6887502749123,-0.255748609008612,0.679490802278018,1.02570815097068,0.195584212867383,-0.0462583561660045,-0.213530376341236,-0.412233918210361,-0.378629585023318,0.294046753097989,-0.613162920491765,"Majority rule",214683,"Mayaro virus disease"
-0.185063996233649,0.18219660350361,-0.1475383099151,0.682668236559843,1.35294280485443,0.0844056251613876,-0.184994973615397,-0.108977855782782,-0.28990626285932,-0.328056987546546,0.241573951834596,-1.00594304938304,"Majority rule",214683,"Mayaro virus disease"
-0.461749469313334,0.2775598725767,-0.0297674935239541,1.07092517167054,1.20543098892334,0.303950732800675,-0.106760008405732,-0.228497147797391,-0.382333617999403,-0.163787576315961,0.119622914163373,-0.534980733724823,"Majority rule",214683,"Mayaro virus disease"
-0.139447382154402,0.0488478451531771,-0.0675078158713285,0.629441318888177,0.956307050478952,0.0599582620063612,-0.326948581373343,0.143384111828624,-0.550335392488553,-0.494412851353007,0.212080407079311,-0.880263513002558,"Majority rule",214683,"Mayaro virus disease"
0.00432123203391382,0.0119806163564628,0.0116470509868258,1.02764341621877,0.829878695781419,0.501102436667498,-0.370583063313137,-0.0754107861017516,-0.648455680408293,0.00612715178889428,0.354161399051485,-0.316049275287467,"Majority rule",214683,"Mayaro virus disease"
-0.43306370449815,0.0577596529257098,-0.0863725848927411,0.467154519750647,0.881489220645669,0.453818457740494,-0.354431789271917,0.0401402867047968,-0.479161095231985,-0.214569755137091,0.335831972128987,-0.517293925965056,"Majority rule",214683,"Mayaro virus disease"
-0.221981400982949,0.141488692048541,-0.176309056219135,1.00045561529433,1.30545740329707,0.0985704306822302,-0.0499084610260462,-0.276376292701408,-0.36477206017181,-0.391595321773981,0.243064711948258,-0.503882081475967,"Majority rule",214683,"Mayaro virus disease"
-0.170787436439016,0.335626712686772,-0.333005802802748,0.695154602347731,1.31548752626895,0.0385175052807311,-0.28715973315791,-0.27796789928693,-0.13675881154817,-0.795091101213332,0.323291905317024,-1.20692832570876,"Majority rule",214683,"Mayaro virus disease"
-0.643044113403267,-0.242936551164847,-0.0112142847965751,0.769396848745269,1.17241816570593,0.26843049676772,-0.0719006383430635,-0.052905994435553,-0.345975316786719,-0.071223561208471,0.245399710844403,-0.841752555144402,"Majority rule",214683,"Mayaro virus disease"
-0.443692550946823,-0.0210974530730212,-0.0451022989816624,0.595772827167603,0.767801308357884,0.355457861953591,0.00700441823276449,-0.165889187108757,-0.232576274073542,0.215920490842146,0.186174166103443,-0.529948534364443,"Majority rule",214683,"Mayaro virus disease"
-0.26347356943514,0.463877732747171,-0.145491931461449,0.890277382109645,1.09650015363993,0.198244076403369,-0.219458737586036,0.208252133303837,-0.661847048810176,-0.114706647778795,0.0724588742518424,-0.418308046796162,"Majority rule",214683,"Mayaro virus disease"
-0.0877685667085616,0.0485766819559244,-0.0931948499075403,0.780341482509311,1.02023318382109,0.226298747405096,-0.281939347953072,-0.230471439911833,-0.281650546700267,-0.772536031418391,0.347390051646114,-0.571320313857386,"Majority rule",214683,"Mayaro virus disease"
-0.191228062018173,0.137935890677854,-0.026140659286623,1.01078800908982,1.42524611493787,0.0338554313323386,-0.0928406883940596,-0.363320137319886,-0.0840901354024808,-0.267653799603249,0.305326041268381,-0.877334699540569,"Majority rule",214683,"Mayaro virus disease"
-0.348826317735903,0.223986730716594,-0.112886749477023,0.605688177584045,0.934157518770795,0.118073053874492,-0.200629667672214,-0.000253509385829187,-0.387754424165574,-0.547996310601162,0.445677425337878,-0.601520351904666,"Majority rule",214683,"Mayaro virus disease"
-0.162775333943922,-0.0989634428279362,0.0125333340692793,0.755351293302035,0.845369064397053,0.132485964553314,-0.0316590020932297,-0.125438126405213,-0.0136066883256298,-0.483410733377562,0.293298801967075,-0.846957318165552,"Majority rule",214683,"Mayaro virus disease"
-0.269579451724493,0.00891614437442564,-0.0716987845595193,1.12416463342426,1.07328733351075,0.234931498128991,-0.0297797024496328,-0.262841301910477,-0.398678220457422,0.0663720038320696,0.403760080245193,0.0596085638358087,"Majority rule",214683,"Mayaro virus disease"
-0.307781496973465,0.0325341027306334,-0.0704281282021807,0.857485048980628,1.11272735869498,0.0908659559760994,-0.28120330034622,-0.248830783815464,-0.415405939735916,-0.139817219561598,0.259722897754205,-0.550014396978316,"Majority rule",214683,"Mayaro virus disease"
-0.0790367283853236,0.367237905694292,-0.115336901399687,0.842462681478556,1.13915179580327,0.05273887160148,-0.148483030259625,-0.304861765153573,-0.447147212275802,-0.27749536331606,0.272281054092394,-0.886002109193593,"Majority rule",214683,"Mayaro virus disease"
-0.518887697208905,0.0630555296087068,0.0308300110920128,0.784390855980623,1.24040047815888,0.205888112677089,-0.220515421079112,-0.164914857228139,-0.241835801968455,-0.0975669165718147,0.459199929088221,-0.649462332538491,"Majority rule",214683,"Mayaro virus disease"
-0.263574458606526,0.201408008898506,0.00417335110316249,1.08149318020082,1.3974781406586,-0.245690006163762,-0.231080498012461,-0.484278833083506,-0.168396048996395,-0.41813613680402,0.358187501786763,-1.05386265358123,"Majority rule",214683,"Mayaro virus disease"
-0.265020238272192,0.286386065789154,-0.346216961006991,0.58021641321783,0.782389984834223,0.147950891607665,-0.299143736931124,-0.257200066006332,-0.693029722442921,-0.294615274529484,-0.0266926699080735,-0.668365537481383,"Majority rule",214683,"Mayaro virus disease"
-0.377422599102604,0.325737547836428,-0.30162128425569,0.747561357650464,1.27289877876284,0.101694560694069,-0.0064899084566751,-0.136101136984125,-0.33854014958815,-0.0174754069914923,0.447474657569199,-0.317151519609136,"Majority rule",214683,"Mayaro virus disease"
-0.104479269061434,0.0284056603927889,0.138256162884112,0.7326736410344,1.06212962193442,0.211837181666569,-0.138958022669463,-0.155488865819302,-0.22417301121345,0.695092477306137,0.629837412047049,-0.239384848768876,"Majority rule",214683,"Mayaro virus disease"
-0.0811285233392293,0.0878236755840645,-0.081514317866035,0.743777410636552,0.990394059076905,0.278939985291935,0.162913600486223,-0.183868538389463,-0.193405463114307,-0.42225241238462,0.38765965451143,-0.741473637478877,"Majority rule",214683,"Mayaro virus disease"
-0.0662595213045443,0.284445473579412,-0.16791250149932,1.03175522415156,1.26775030280512,0.0582696951674578,-0.330190432990668,-0.237113170231095,-0.0350997982382235,-0.421007683227131,0.45537037587556,-0.641884330272635,"Majority rule",214683,"Mayaro virus disease"
-0.161786260225755,-0.182912100215131,-0.080629941059514,0.715167954828884,1.05458319590865,0.148560043809807,-0.539611147486699,-0.285435176430823,0.0731489975444167,-0.111910036057917,0.384560368400225,-0.970951960860954,"Majority rule",214683,"Mayaro virus disease"
-0.130121490870366,-0.0386233040399388,-0.103645415057848,1.08591392888799,0.907576540799909,0.399187722774765,-0.306079190396455,-0.0780154546674737,-0.33598061695779,0.000164097156222065,0.168627677067388,-0.426575949204348,"Majority rule",214683,"Mayaro virus disease"
-0.309089292602654,0.399218582922717,0.0617596505410643,1.10547032566779,1.26630064172912,0.342123048965946,-0.358931703483083,-0.279818428221547,-0.426110123996751,-0.30976646092211,0.432659166688768,-0.533206654902196,"Majority rule",214683,"Mayaro virus disease"
-0.375601080322329,0.116116146338249,0.0181552394853449,0.601795868088402,0.8673712676674,0.0459561726877718,-0.408453054445581,-0.290381638363934,-0.420898570030052,-0.562792077103076,0.231558410034605,-0.589239571913746,"Majority rule",214683,"Mayaro virus disease"
-0.187502573542954,0.485424153444372,-0.200530506035186,0.851499732614441,1.08487049197202,0.236409413513805,-0.280413785169544,-0.0306761692065579,-0.345130667384194,-0.50337005459172,0.25429377696627,-0.946524331811104,"Majority rule",214683,"Mayaro virus disease"
-0.277604135257641,-0.208845636585933,0.125114803957234,0.681681020350744,0.825822927796732,0.32069895603794,-0.167965781966822,0.0263888869942243,-0.39835372578684,-0.388277202977745,0.292948965367819,-0.379653782002573,"Majority rule",214683,"Mayaro virus disease"
-0.588844330507787,0.180250608150758,-0.145234761144389,1.02337180524923,1.06869360806316,0.0204537392533035,-0.0222248542651245,-0.266392505340698,0.0115555904888747,-0.161575851568337,0.286067656233376,-0.623457087795473,"Majority rule",214683,"Mayaro virus disease"
-0.133097555531533,0.178096339630819,0.208510881181738,0.946377285731122,1.15792511919237,0.109516075934663,-0.128915240066309,-0.261903454063814,-0.467776528085117,0.193885221009877,0.29024904789314,-0.521232692416933,"Majority rule",214683,"Mayaro virus disease"
-0.138878070396851,-0.12690946105161,-0.0295227377294539,1.04579763920345,1.29028056507886,0.177675646430406,-0.151471664188107,-0.153489500548618,-0.564031441006827,0.112142889908023,0.198670173575664,-0.682358891487924,"Majority rule",214683,"Mayaro virus disease"
-0.330021325916525,0.0475278569977307,-0.0768124966390998,0.896258581857249,1.20961488770774,0.247808487234224,-0.0587589734478435,-0.467683176817711,-0.231081314622571,-0.478683384436801,0.387259866707788,-0.841457888303571,"Majority rule",214683,"Mayaro virus disease"
-0.41183660434383,-0.121383357448802,-0.0840410529090589,0.874507440993526,1.10857167729864,0.0289338219100341,0.0103989183202364,-0.128031822017086,-0.6507904849816,-0.558852791569796,0.0931845772876114,-0.495993012998995,"Majority rule",214683,"Mayaro virus disease"
-0.521919514344583,0.228469729755793,-0.0856019300870881,0.437567746018602,1.41055127776953,0.400088700340139,-0.134621505325428,-0.217656894530187,-0.52112247133389,-0.00424933763372048,0.455957204753216,-0.846594827123876,"Majority rule",214683,"Mayaro virus disease"
-0.555895962900654,0.0633955003498305,0.152491505976128,1.13178883377764,1.55942022796809,0.296515094825576,-0.0455450404387526,-0.294587032048895,-0.334480127512388,-0.518736199589503,0.184040152753462,-0.795517387726596,"Majority rule",214683,"Mayaro virus disease"
-0.72389348811756,0.0882787975892586,-0.151918359591274,0.921337551598448,1.39251708365428,0.24014493968247,-0.144142828913405,-0.321277437241567,-0.0515744072299746,-0.080315945092248,0.367171848060605,-0.948196825410573,"Majority rule",214683,"Mayaro virus disease"
-0.183654704113938,0.366698368132259,0.124653570030658,0.864687306635746,1.2745576158038,0.150117071685298,-0.18839265655964,-0.423098505510487,-0.0529928255947509,-0.558964415975687,0.524411567585733,-0.616440164663507,"Majority rule",214683,"Mayaro virus disease"
-0.524950347542304,0.527572795779097,-0.173458491508544,0.472905030494483,1.25168770695897,0.114068817779522,0.0488510460330609,0.0866143004534838,0.127927505317244,-0.399393768668672,0.494705907725632,-1.06787444299156,"Majority rule",214683,"Mayaro virus disease"
-0.242832451786829,-0.0623478758303603,0.180057665757946,1.01241967657658,0.770625504271138,0.343807860359986,-0.372350706557546,-0.205902707530435,-0.348617875279534,0.0331001234334045,0.0389860848658243,-0.729551036024467,"Majority rule",214683,"Mayaro virus disease"
-0.672325156983295,0.00818564842262334,0.0846592965470839,0.480896268198866,1.25244998023774,0.318214945446126,-0.0858358154833915,0.0557267659177243,-0.484034827065291,-0.0116827809279934,0.304906664371597,-0.73048036643575,"Majority rule",214683,"Mayaro virus disease"
-0.2026193427024,0.129194818103291,0.146537217406596,1.00297464660118,0.915446803950684,0.241251629104245,-0.0737458886987498,-0.28642934028638,-0.332532878143149,-0.577961693150772,0.544440365695122,-0.0382468364626004,"Majority rule",214683,"Mayaro virus disease"
-0.186636272083715,-0.171385680694351,0.00344919458229619,0.786159884853319,0.955306125131708,0.370957594378977,0.0297688388558557,-0.154356106490151,-0.728559057441213,-0.0747636370052145,0.185016116566268,-0.478274719568257,"Majority rule",214683,"Mayaro virus disease"
-0.184838264172758,0.160392226447562,0.158644636512756,0.982678062201681,0.605137783445787,0.333038147386363,-0.168524093089958,-0.295927204531989,-0.289691075428642,-0.0536642457309227,0.220085566249609,-0.382925745851583,"Majority rule",214683,"Mayaro virus disease"
-0.072010020985489,0.0494030164977785,-0.00466355945336517,0.843517544855994,1.23401746565322,0.130858235277778,-0.0634510854432975,-0.243717810654623,-0.344088900348248,0.0622681505177112,0.277368195212834,-0.628325112331999,"Majority rule",214683,"Mayaro virus disease"
-0.184347913890695,-0.266860181069824,0.16283844120796,0.824551274694968,1.22928930011792,-0.0160834250035618,-0.319087453834338,-0.129841507956744,-0.00220396285073871,-0.297161274732884,0.147304645621013,-1.32404035250536,"Majority rule",214683,"Mayaro virus disease"
-0.0541088139185592,-0.438105484804016,0.200217321518732,0.692387183827044,0.581014505711213,0.295813449244909,-0.0847864670790696,-0.0653287051291292,-0.152779758122146,0.435622108434206,0.187227176370936,-0.505808451320751,"Majority rule",214683,"Mayaro virus disease"
-0.297154676743009,0.410897022312735,-0.138398647547214,0.686056562886673,1.14471173253276,0.14339737033675,-0.354647470377354,-0.116746762383267,-0.419872481236791,-0.95097521387434,0.138122169167564,-0.814595704329459,"Majority rule",214683,"Mayaro virus disease"
-0.327101485673899,0.0474207679110893,-0.0928876379782685,0.823028124215979,0.986896697236698,0.251079026419373,-0.000364323428256402,-0.189934701684112,-0.468147214374595,-0.149445902218743,0.245020850290705,-0.571302969052526,"Majority rule",214683,"Mayaro virus disease"
-0.132325888910986,0.063977292631124,0.174911752396709,0.670106348041271,0.565887582101122,0.0198797184865153,-0.247980840512366,-0.279466845612765,-0.10210068836265,-0.58482684504753,0.346079335232528,-0.730246454992554,"Majority rule",214683,"Mayaro virus disease"
0.244441802432423,0.112471136321982,-0.321245038722445,0.866386526417029,0.664134714813801,0.0420643873435238,-0.0411452065188218,-0.0822705910784363,-0.573221896030252,-0.250729460994965,0.138635987501388,-0.942869610342482,"Majority rule",214683,"Mayaro virus disease"
-0.358502370800732,0.194053116164802,-0.347234605569681,0.77886915939933,1.23980847894374,0.115900435423368,-0.139387968840213,-0.214563430566765,-0.687193951303584,-0.480131434124139,0.160580404796173,-0.686122125033162,"Majority rule",214683,"Mayaro virus disease"
-0.29945462798381,-0.0017315278655223,0.0449838974913819,0.827927862467348,0.861517495108258,0.295885621595312,-0.0865116967792403,-0.220544453453913,-0.540832438283908,-0.023629053426114,0.171991929728092,-0.528009711785882,"Majority rule",214683,"Mayaro virus disease"
-0.661499178519104,-0.198277625739811,-0.0205027429556145,0.971800391426147,1.36303799281986,0.111435009956516,0.060610472390816,-0.192362394151794,-0.48537855261798,0.41594165176156,0.434178732563728,-0.289415828405951,"Majority rule",214683,"Mayaro virus disease"
-0.303738310211795,0.10577647563529,-0.10312384197332,1.07142420122429,1.17708545205183,0.162837503497098,0.143665208826556,-0.459253040422862,-0.621475572763599,-0.492983323977554,0.337158345304169,-0.437393105290949,"Majority rule",214683,"Mayaro virus disease"
