"evi_dissimilarity:1","forest_cover:1","precip_change:1","urban_cover:1","type","id","Disease"
0.46364784074158,0.483082463386129,-0.26232177766531,0.242816978291706,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.43044770916655,0.252314797172585,-0.686675109954997,0.0742582712923715,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.357474788207962,0.463524984974344,0.155899971498515,0.113651527428355,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.314601898832277,0.721621693971488,0.130332235441003,0.421856627397085,"Top-ranked",726711,"Jamestown Canyon virus disease"
-0.103649231190787,-0.104909118045362,0.0054956595128163,0.157851878058899,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.345451140555043,0.884681942339805,0.394455277603265,0.342654625395898,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.261014906919019,0.65187204814782,-0.465999778355331,0.26292583072263,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.821481815076974,0.658316404419695,0.255153038570676,0.162279700991704,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.548875109538221,0.805259850836181,-0.286952569665986,0.298045569599436,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.268485004287404,0.567770844221179,-0.236651605373024,0.184343995180957,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.35951647210782,0.756936304731125,-0.193116326358358,0.134014924872118,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.236126945993819,0.253990210503569,-0.0623315463799681,0.16704855360198,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.41756029405016,0.787776882272993,-0.0421244957796087,0.204505224418841,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.334423921570894,0.414486440177177,-0.301267826120932,0.230614749993337,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.398598988530496,0.307807376500946,-0.536159124712207,0.26150646161735,"Top-ranked",726711,"Jamestown Canyon virus disease"
-0.311044600357858,-0.0114440494314325,-0.396229671341607,0.481538830742619,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.538196196468027,0.532565815027167,-0.14311355774125,0.14643091306226,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.488204369277946,0.990745676060733,0.336064634924135,0.101673689791919,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.337388893135764,0.779398207004635,-0.479101194513911,0.217456047782483,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.129995428384526,0.689939003036569,-0.33646563288422,0.159504666147094,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.202214600583958,0.326522731160841,0.0175642228352254,0.340236358170379,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.608088922051394,0.946649550433164,0.593011391112101,0.117398402833226,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.235109264675109,0.462957336230809,-0.778983738670296,0.0726463548187942,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.881875184539716,0.835120817789309,0.104070267699015,0.400964509514725,"Top-ranked",726711,"Jamestown Canyon virus disease"
-0.158983504107978,0.444463366960538,0.212161573746393,0.259555854025242,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.464612151089946,0.640428058541169,-0.13758053082039,0.110210671002311,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.188443938088367,0.41704894834511,0.191737492006652,-0.0164600038386612,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.632020672083353,0.532442591866882,-0.119662069466372,0.236646792404676,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.172970675924511,0.967712792058769,-0.315199374484954,0.359443240026116,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.281610970178189,0.439454294635876,0.23843538545754,0.299312398014114,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.664646191647932,0.430595191255886,-0.400714587754212,-0.0605323055697077,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.431592939114472,0.960568472842904,0.406118194477705,0.431491239423614,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.494786045838644,0.462907759438196,0.0902222996810995,0.155694614895897,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.593381767011336,0.72605131410209,0.0791562467722552,0.188594670611058,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.521725640389114,0.370778235788115,-0.0851586071893205,0.201440413755084,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.814939393033444,0.839669956036444,0.138472347375325,0.14905651064819,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.632292938995437,0.293926625808785,-0.00880089241913906,-0.00373625986455325,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.675138945953127,0.659746119179032,-0.0526454918256909,0.00520151645606298,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.84396681599579,0.40421295396902,-0.108978552406777,-0.0282622579799282,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.470970436050688,0.516873909466637,-0.00215575638944233,0.516769142324069,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.9615370786921,0.406039173986629,-0.173829584121814,0.130320475513229,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.563601751051464,0.634362470130594,0.122966437825476,0.0810746587632243,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.795968523387424,1.18201791103709,-0.0189045896936754,0.191087515275486,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.49932343572831,0.59664935063782,0.0322024733966658,0.0311773574981285,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.499220039940439,0.625455589194897,-0.187863173698453,0.281159741309527,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.292852220489603,0.354245214281221,0.0168969094033278,-0.017119064771941,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.509561779852657,0.308753168354845,-0.112735306516969,0.293460794350593,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.385117300157389,0.276052692650628,-0.0981312968174807,0.264725138075107,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.451144254581666,0.23902127987296,-0.210936747524496,0.290933534260531,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.184933328610303,-0.112997210805994,-0.680250632488116,-0.0500805127894308,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.217096817300103,0.0608572739297648,-0.458587099587412,0.13157634597197,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.555767370332336,0.323865389986835,-0.460694683407743,0.241103670403864,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.217705987938605,-0.166798673079225,-0.347827897036692,-0.0396191040803731,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.258853543878598,0.332611926180619,-0.528049870892654,0.251075359859548,"Top-ranked",726711,"Jamestown Canyon virus disease"
-0.00840107257117539,0.0866254615721217,0.317906950242109,0.304438303302434,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.268129665685727,0.50153653678551,-0.487004917484488,0.313283561317587,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.598994473910664,0.680787955013323,-0.29429417414495,0.147675226129674,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.320549643207674,0.656965578324064,-0.141639222432942,0.0634790568347242,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.340176512024767,0.209648392306265,0.180142109384737,0.269440097458231,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.796708283455066,0.395612885632735,-0.0436911646003397,-0.0415032078658407,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.370476104407155,0.222129698539098,-0.638860364689062,0.119606567957634,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.470720907638727,0.366761422395434,-0.355192204247782,0.229200531408639,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.260578979625018,0.250891294727906,-0.151185859299725,0.0905784502706997,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.892529489722698,0.287109246498563,-0.0767803921901522,-0.317674430241731,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.348757049314731,0.427207822910658,-0.397390396334701,0.243380523915824,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.593481418738354,0.39177465435365,0.0259779573990911,0.224895352982469,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.457720426547683,0.314139153058032,-0.155194866075572,0.258976404783095,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.162780239357214,0.575638603485972,-0.747146130237755,0.403941271383594,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.577044060994548,0.667834462918778,-0.469319414336703,0.12279859912467,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.200008084327007,0.322635191978264,-0.181120581900577,0.171607373278777,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.342135708790385,0.179722254518558,-0.429260664422766,0.192076837541875,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.343089012326686,0.378237940203021,-0.212311403989154,0.155598824850119,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.306539174186685,0.295704415768329,-0.673229122851134,0.37843845274563,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.474026805585648,0.172273365620615,-0.158365165588653,0.303534389663933,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.256270511874637,0.371696559984107,0.318480252910087,0.288370398154255,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.345282972939239,0.3604435532155,0.208443116318866,0.144669413226484,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.800591862673682,0.546544220655068,0.249778316971615,0.120428762187964,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.603743423309505,0.166455549072476,-0.210009883916579,0.0737859465380884,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.597561334035164,0.349275639615617,0.134226216514939,0.260179932490189,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.799677033032893,0.462478675278626,-0.0124898508528557,0.0431558347293398,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.335682295779764,0.399475889512606,-0.50759058881861,0.234910320953728,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.648495926497188,0.983316048297861,-0.208677495795773,0.368621859300364,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.36384932215517,0.213889659592227,0.132736780193755,0.252426459451696,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.559800439611545,0.452046134534413,-0.186937565570759,0.0620094724920333,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.135380371628125,0.423871134853722,0.281394067146818,0.359128151107553,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.596473922689573,0.837493595825212,-0.0539052316654164,0.325346249175088,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.468445310011355,0.389845442063543,0.171719600148612,0.160929827668341,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.277483492069902,0.647630414279138,-0.379035529106486,0.295335616141948,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.406242911764485,-0.0467697084610805,0.0487653084737354,0.130960911740674,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.5110305436545,-0.0596057590089474,-0.775618847008503,-0.185298881075341,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.368287547012926,0.135003693774635,-0.0754117646528713,0.25039158915177,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.111235039854798,0.406726638916095,-0.58047817249786,0.393397924182452,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.251792429985564,0.137822768032205,-0.151432135709031,0.261391650279172,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.306398559088746,0.39044813047095,0.200673585112047,0.0705925804322282,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.480548178888545,0.483328966743937,0.368212624066599,0.0717931061553941,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.00327143948655945,0.564904003674493,-0.424112326624176,0.145893945444842,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.26020671254638,0.589433500050767,0.126385092974722,0.347703523972516,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.362798276165612,0.106580541255835,0.222304158490616,-0.00923120776643235,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.325785669547729,0.633958240249261,-0.152469562401612,0.315713121227517,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.475782210518141,0.538478491254305,0.209273642454133,0.181013665115708,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.65508753759555,0.852443564218135,0.0138290432638431,0.329638240479265,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.43680661715984,0.696705396750858,0.0784646874370798,0.267906098718632,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.295076642072936,0.475950528473521,-3.63465189129053e-05,0.256838855152003,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.0800306935677735,0.423425900941355,-0.155516679226583,0.427749542097589,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.476165280289383,0.411803229215505,-0.50463963489963,0.211277890426772,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.461367114760705,0.0237084722256411,0.113490453000607,0.0457983933726533,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.287048107602355,0.529115493041614,-0.0627159264886254,0.302099176927684,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.968192699836992,0.301379218222202,-0.0560860070849763,-0.168015057905568,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.745248305802636,0.197287437108369,-0.418293755253544,0.103010208717824,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.164882224887458,0.200143578878147,-0.437862123555961,0.279473478601709,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.734023168422446,0.712578086119229,-0.27112293571593,0.217709027516411,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.431244993414498,0.755699791967085,-0.349605235245618,0.412438908132949,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.648486917903721,0.452706809290072,-0.109099467915456,0.0424653346160535,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.637094673099758,0.990136798874463,0.064888980806943,-0.016674715560333,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.290016469507554,0.423888126279689,-0.226223053029117,0.404025642881905,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.444263160692195,0.430667333277738,-0.253381364308873,0.233994699636365,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.171461804822919,0.638376652791065,0.161437650032945,0.240871416267839,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.402870531358795,0.345277597755079,-0.384061612471518,0.119270493035072,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.162801145075495,0.455866023205954,0.184041841483637,0.469160054714328,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.502657970791538,0.417887841532171,-0.0660179463283612,0.27244887764932,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.604794947541197,0.544838280597054,-0.236502799889569,-0.0317969540630919,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.705100044432127,0.766185859780199,0.0341210704490338,0.0516603097673287,"Top-ranked",726711,"Jamestown Canyon virus disease"
0.307276094695419,0.510310372807779,-0.360362166152868,0.202293834202499,"Top-ranked",726711,"Jamestown Canyon virus disease"
